Client Order ID,Instrument,Side,Quantity,Price
u083862,Lotus,1,560,110.0
u083863,Lavender,1,40,64.43
u083864,Lavender,1,760,46.38
u083865,Orchid,2,700,10.4
u083866,Tulip,1,180,66.79
u083867,Lotus,2,170,34.92
u083868,Rose,2,460,134.36
u083869,Lotus,2,860,125.81
u083870,Lotus,2,710,124.62
u083871,Rose,1,860,81.05
u083872,Tulip,2,110,88.01
u083873,Orchid,1,170,117.08
u083874,Tulip,1,400,119.29
u083875,Lavender,1,100,60.99
u083876,Lotus,2,720,70.54
u083877,Rose,1,160,134.58
u083878,Lotus,2,800,18.32
u083879,Lotus,2,100,118.3
u083880,Rose,1,460,18.54
u083881,Tulip,1,120,136.83
u083882,Rose,1,450,148.9
u083883,Tulip,1,840,39.91
u083884,Orchid,2,160,69.4
u083885,Tulip,2,460,143.47
u083886,Lotus,1,840,136.75
u083887,Lotus,2,390,46.84
u083888,Tulip,2,140,66.62
u083889,Rose,2,240,54.0
u083890,Lotus,2,150,131.3
u083891,Orchid,1,1000,146.26
u083892,Lotus,1,980,130.9
u083893,Tulip,1,470,84.95
u083894,Lotus,2,500,23.16
u083895,Lotus,2,340,92.11
u083896,Orchid,1,980,118.9
u083897,Orchid,1,80,140.82
u083898,Lotus,2,770,46.38
u083899,Rose,2,420,135.25
u083900,Orchid,2,960,27.94
u083901,Tulip,2,90,139.67
u083902,Rose,1,630,123.61
u083903,Lavender,2,400,10.35
u083904,Tulip,1,840,119.44
u083905,Orchid,1,220,82.21
u083906,Lotus,2,640,38.22
u083907,Orchid,1,140,23.4
u083908,Lavender,2,580,36.15
u083909,Orchid,2,600,76.57
u083910,Orchid,2,500,111.97
u083911,Lotus,1,900,105.79
u083912,Orchid,2,800,81.12
u083913,Rose,1,90,131.06
u083914,Rose,2,270,123.33
u083915,Orchid,1,480,103.23
u083916,Lotus,1,10,57.61
u083917,Orchid,2,680,140.35
u083918,Lotus,1,30,43.22
u083919,Rose,2,920,21.4
u083920,Tulip,2,520,46.65
u083921,Lotus,1,960,66.45
u083922,Lavender,2,330,113.0
u083923,Orchid,1,40,15.28
u083924,Rose,2,410,39.46
u083925,Orchid,2,850,113.48
u083926,Tulip,1,90,132.41
u083927,Rose,2,180,116.72
u083928,Lavender,1,40,108.98
u083929,Lavender,1,230,106.56
u083930,Tulip,1,680,149.74
u083931,Tulip,1,890,145.09
u083932,Lavender,2,760,121.79
u083933,Tulip,2,450,52.37
u083934,Lotus,1,420,137.81
u083935,Lavender,1,840,137.37
u083936,Lotus,2,200,66.69
u083937,Lotus,2,890,72.7
u083938,Lotus,2,530,91.0
u083939,Tulip,1,590,115.08
u083940,Tulip,2,600,113.03
u083941,Rose,2,480,39.25
u083942,Rose,1,200,50.04
u083943,Orchid,1,380,105.02
u083944,Lotus,2,650,21.3
u083945,Tulip,1,140,136.67
u083946,Orchid,1,220,42.95
u083947,Rose,2,310,128.67
u083948,Rose,1,560,86.68
u083949,Orchid,2,650,39.53
u083950,Tulip,2,550,43.49
u083951,Lotus,1,900,89.39
u083952,Lotus,1,580,145.58
u083953,Lavender,2,600,125.92
u083954,Lavender,2,440,108.69
u083955,Lavender,1,200,89.36
u083956,Tulip,2,140,103.15
u083957,Orchid,2,880,67.32
u083958,Tulip,1,690,66.14
u083959,Lotus,1,130,14.07
u083960,Orchid,2,160,62.93
u083961,Lavender,2,830,111.02
u083962,Lotus,1,460,125.72
u083963,Rose,2,910,48.09
u083964,Lotus,1,530,61.06
u083965,Tulip,1,890,136.47
u083966,Lotus,2,670,94.58
u083967,Lavender,1,970,137.98
u083968,Orchid,2,80,61.5
u083969,Lavender,1,350,101.03
u083970,Rose,2,560,96.18
u083971,Tulip,1,400,75.67
u083972,Orchid,2,220,129.11
u083973,Lotus,1,510,18.01
u083974,Tulip,2,680,11.79
u083975,Lavender,1,710,12.88
u083976,Tulip,2,770,135.27
u083977,Tulip,1,10,111.19
u083978,Rose,2,500,12.02
u083979,Lavender,2,660,37.18
u083980,Rose,1,500,52.48
u083981,Lavender,1,990,39.22
u083982,Rose,1,120,122.12
u083983,Lavender,1,480,99.98
u083984,Rose,2,680,124.64
u083985,Tulip,1,150,78.1
u083986,Lavender,2,320,66.65
u083987,Rose,2,20,45.12
u083988,Lotus,2,580,35.19
u083989,Tulip,2,800,112.21
u083990,Rose,2,830,102.74
u083991,Orchid,2,370,16.36
u083992,Tulip,1,620,89.91
u083993,Tulip,2,60,76.32
u083994,Lotus,2,240,101.48
u083995,Lavender,1,50,15.76
u083996,Rose,2,580,43.44
u083997,Tulip,1,240,120.79
u083998,Tulip,1,920,38.09
u083999,Tulip,1,970,102.75
u084000,Lavender,2,480,123.61
u084001,Rose,1,120,136.12
u084002,Lavender,2,890,14.02
u084003,Rose,2,590,128.19
u084004,Lavender,2,490,54.24
u084005,Lotus,2,540,130.06
u084006,Lavender,2,660,35.15
u084007,Orchid,2,620,113.57
u084008,Tulip,2,350,148.62
u084009,Orchid,1,780,120.25
u084010,Rose,2,160,23.46
u084011,Orchid,1,40,118.26
u084012,Lavender,2,80,135.53
u084013,Tulip,2,720,140.93
u084014,Tulip,2,210,141.38
u084015,Tulip,2,220,103.62
u084016,Lotus,1,410,119.84
u084017,Lavender,2,460,78.29
u084018,Lavender,2,260,63.37
u084019,Tulip,1,810,118.56
u084020,Lavender,2,610,107.81
u084021,Tulip,2,980,94.24
u084022,Lavender,2,580,31.06
u084023,Lavender,1,910,117.03
u084024,Lavender,1,760,42.63
u084025,Lavender,1,880,104.54
u084026,Orchid,1,30,19.13
u084027,Orchid,1,60,46.38
u084028,Lotus,1,590,128.89
u084029,Lavender,2,510,50.74
u084030,Tulip,1,70,74.14
u084031,Orchid,2,290,61.11
u084032,Lotus,2,490,57.6
u084033,Lavender,2,870,118.3
u084034,Tulip,1,780,132.79
u084035,Orchid,1,480,41.27
u084036,Lavender,1,70,131.76
u084037,Lavender,2,570,67.57
u084038,Tulip,2,550,94.1
u084039,Lavender,2,280,93.67
u084040,Tulip,2,620,15.82
u084041,Lotus,1,690,103.96
u084042,Lotus,1,270,106.06
u084043,Tulip,1,460,16.53
u084044,Lavender,2,160,111.04
u084045,Lotus,2,530,149.88
u084046,Orchid,2,60,92.04
u084047,Rose,1,500,102.0
u084048,Tulip,1,780,50.32
u084049,Tulip,2,260,90.54
u084050,Tulip,2,450,89.09
u084051,Lotus,2,90,28.1
u084052,Orchid,2,370,118.3
u084053,Lotus,2,410,87.85
u084054,Lotus,1,490,70.54
u084055,Orchid,2,390,48.11
u084056,Rose,2,610,72.67
u084057,Tulip,2,380,25.88
u084058,Lotus,1,370,118.03
u084059,Rose,1,710,45.91
u084060,Lotus,1,170,36.81
u084061,Rose,1,510,74.19
u084062,Lavender,1,600,142.21
u084063,Lotus,1,500,134.16
u084064,Orchid,2,620,98.96
u084065,Tulip,2,730,35.53
u084066,Rose,2,600,122.41
u084067,Lavender,2,550,24.62
u084068,Rose,1,910,66.56
u084069,Lotus,1,530,21.28
u084070,Orchid,1,390,48.44
u084071,Lavender,1,450,85.16
u084072,Rose,1,830,112.37
u084073,Orchid,2,740,121.74
u084074,Orchid,1,680,11.71
u084075,Lavender,2,530,71.1
u084076,Lotus,2,60,60.67
u084077,Lotus,1,90,93.54
u084078,Tulip,1,960,40.55
u084079,Tulip,1,830,98.15
u084080,Rose,1,150,105.23
u084081,Lotus,1,610,80.1
u084082,Rose,2,860,50.98
u084083,Lotus,1,490,111.22
u084084,Lotus,2,540,30.51
u084085,Orchid,1,130,86.27
u084086,Lotus,2,430,121.23
u084087,Lavender,2,640,38.98
u084088,Lavender,1,240,20.16
u084089,Lotus,1,640,24.3
u084090,Orchid,1,420,129.99
u084091,Lotus,2,520,85.01
u084092,Lavender,1,430,56.86
u084093,Lotus,1,370,90.62
u084094,Lavender,1,720,97.12
u084095,Tulip,1,410,143.48
u084096,Rose,2,390,88.4
u084097,Lavender,1,320,136.1
u084098,Rose,2,350,51.33
u084099,Tulip,1,200,26.43
u084100,Lotus,2,1000,141.44
u084101,Lavender,1,760,123.21
u084102,Tulip,2,380,139.87
u084103,Rose,2,820,106.74
u084104,Tulip,2,990,101.69
u084105,Tulip,2,40,49.62
u084106,Rose,2,790,90.31
u084107,Orchid,1,920,148.16
u084108,Rose,2,980,55.3
u084109,Orchid,1,410,102.49
u084110,Lavender,1,750,38.36
u084111,Orchid,2,970,70.71
u084112,Lavender,1,260,114.63
u084113,Tulip,2,500,132.76
u084114,Tulip,1,910,28.21
u084115,Tulip,2,500,100.03
u084116,Tulip,1,10,115.84
u084117,Lotus,2,670,100.54
u084118,Rose,2,280,104.62
u084119,Orchid,1,680,149.41
u084120,Lotus,1,690,126.07
u084121,Tulip,1,550,121.5
u084122,Lotus,2,350,100.27
u084123,Rose,2,380,124.53
u084124,Rose,2,230,54.36
u084125,Orchid,2,440,26.18
u084126,Rose,2,120,56.73
u084127,Tulip,1,840,30.5
u084128,Tulip,1,910,27.13
u084129,Orchid,2,930,68.17
u084130,Orchid,1,140,43.92
u084131,Rose,2,980,136.32
u084132,Tulip,2,770,129.01
u084133,Lavender,1,590,116.89
u084134,Orchid,2,700,82.01
u084135,Lavender,1,200,16.85
u084136,Lotus,2,70,60.22
u084137,Rose,1,990,107.78
u084138,Tulip,1,270,112.36
u084139,Rose,1,370,145.13
u084140,Rose,2,260,33.52
u084141,Orchid,1,660,50.96
u084142,Lavender,2,100,116.4
u084143,Lavender,1,950,36.89
u084144,Tulip,2,90,125.13
u084145,Lotus,2,340,140.67
u084146,Lotus,1,800,20.39
u084147,Rose,1,970,14.86
u084148,Tulip,2,510,82.78
u084149,Rose,1,750,72.31
u084150,Orchid,1,520,135.78
u084151,Lavender,1,60,125.9
u084152,Tulip,2,80,70.87
u084153,Tulip,1,540,105.99
u084154,Orchid,2,890,32.38
u084155,Orchid,1,290,18.03
u084156,Tulip,2,350,82.43
u084157,Rose,2,1000,91.04
u084158,Lotus,1,40,101.45
u084159,Rose,2,330,140.33
u084160,Lavender,2,410,135.25
u084161,Tulip,1,810,55.85
u084162,Lotus,2,930,13.57
u084163,Rose,1,240,130.77
u084164,Lavender,2,140,96.04
u084165,Rose,2,400,110.23
u084166,Orchid,2,520,29.63
u084167,Lavender,1,610,80.06
u084168,Orchid,2,50,138.09
u084169,Tulip,2,290,100.15
u084170,Tulip,2,120,102.79
u084171,Orchid,2,570,18.96
u084172,Rose,2,270,102.74
u084173,Lavender,1,450,93.68
u084174,Lotus,2,790,75.42
u084175,Orchid,2,940,57.27
u084176,Lotus,1,370,39.46
u084177,Lotus,1,190,86.77
u084178,Tulip,2,60,96.88
u084179,Orchid,1,220,135.18
u084180,Orchid,2,240,54.49
u084181,Orchid,1,1000,39.37
u084182,Lotus,1,870,20.96
u084183,Rose,1,500,46.74
u084184,Orchid,2,170,14.18
u084185,Rose,1,470,29.79
u084186,Rose,1,510,54.04
u084187,Lotus,1,540,106.94
u084188,Lotus,2,810,39.53
u084189,Orchid,1,400,80.58
u084190,Tulip,2,360,47.22
u084191,Tulip,1,410,148.78
u084192,Lotus,2,940,54.73
u084193,Tulip,2,950,139.16
u084194,Lavender,1,970,52.58
u084195,Tulip,1,760,95.05
u084196,Rose,2,350,146.77
u084197,Lotus,1,690,136.79
u084198,Lavender,2,520,101.93
u084199,Lavender,2,650,41.34
u084200,Tulip,2,190,23.29
u084201,Rose,1,510,88.27
u084202,Lotus,1,170,99.22
u084203,Lavender,2,130,93.77
u084204,Rose,2,740,21.64
u084205,Lotus,1,810,132.08
u084206,Rose,2,490,43.27
u084207,Tulip,1,820,113.31
u084208,Orchid,1,530,121.32
u084209,Lotus,1,460,137.83
u084210,Lotus,1,340,132.95
u084211,Orchid,2,70,133.24
u084212,Rose,1,720,44.02
u084213,Tulip,1,370,61.92
u084214,Rose,2,100,132.9
u084215,Lotus,1,560,49.38
u084216,Orchid,1,270,29.64
u084217,Orchid,1,780,46.93
u084218,Rose,2,200,69.62
u084219,Tulip,1,970,38.84
u084220,Orchid,1,290,143.31
u084221,Orchid,1,880,20.25
u084222,Tulip,1,640,86.88
u084223,Lavender,1,320,82.33
u084224,Tulip,1,950,62.87
u084225,Rose,1,370,97.43
u084226,Rose,2,220,13.42
u084227,Lavender,1,240,137.38
u084228,Rose,1,230,93.98
u084229,Lotus,1,110,89.79
u084230,Orchid,1,490,105.71
u084231,Lavender,2,380,127.59
u084232,Lavender,1,200,90.27
u084233,Tulip,1,20,114.68
u084234,Orchid,1,720,47.32
u084235,Lavender,1,970,49.11
u084236,Lavender,1,120,57.01
u084237,Lavender,2,780,64.1
u084238,Orchid,2,650,21.15
u084239,Tulip,1,10,54.03
u084240,Tulip,1,580,90.76
u084241,Rose,2,600,53.23
u084242,Orchid,2,270,31.24
u084243,Lavender,2,670,53.89
u084244,Tulip,2,510,38.85
u084245,Orchid,2,150,110.98
u084246,Rose,1,600,40.0
u084247,Rose,2,390,20.65
u084248,Orchid,2,210,63.88
u084249,Lotus,2,500,138.76
u084250,Lotus,2,40,87.14
u084251,Tulip,2,40,92.96
u084252,Lotus,1,200,89.07
u084253,Orchid,2,900,148.3
u084254,Lavender,2,880,137.07
u084255,Tulip,1,870,45.29
u084256,Orchid,2,630,131.3
u084257,Tulip,2,490,65.59
u084258,Orchid,1,760,76.15
u084259,Orchid,1,770,47.31
u084260,Orchid,1,890,141.83
u084261,Tulip,2,200,104.89
u084262,Lavender,1,20,121.54
u084263,Tulip,2,390,100.18
u084264,Orchid,1,270,24.29
u084265,Tulip,1,10,46.39
u084266,Rose,1,940,75.91
u084267,Rose,1,680,32.41
u084268,Tulip,1,920,120.81
u084269,Tulip,1,580,74.6
u084270,Lotus,2,420,87.61
u084271,Rose,2,760,121.56
u084272,Lavender,1,300,93.42
u084273,Lotus,1,940,134.55
u084274,Tulip,2,40,72.38
u084275,Rose,1,350,111.14
u084276,Tulip,2,930,50.05
u084277,Rose,2,910,106.36
u084278,Tulip,2,110,74.45
u084279,Orchid,1,400,27.44
u084280,Tulip,1,670,82.6
u084281,Rose,2,220,112.97
u084282,Rose,2,1000,120.35
u084283,Rose,2,30,65.86
u084284,Lotus,1,430,14.1
u084285,Tulip,1,340,141.57
u084286,Lotus,1,570,60.85
u084287,Rose,2,130,18.09
u084288,Lotus,1,270,77.06
u084289,Rose,1,280,43.55
u084290,Tulip,1,340,43.72
u084291,Tulip,2,240,27.79
u084292,Rose,2,760,31.82
u084293,Tulip,1,630,127.78
u084294,Lotus,1,680,25.63
u084295,Tulip,2,680,86.81
u084296,Lavender,1,630,94.99
u084297,Lotus,1,890,65.85
u084298,Tulip,2,880,86.3
u084299,Lavender,2,820,148.74
u084300,Lavender,1,20,38.24
u084301,Orchid,1,110,12.64
u084302,Lavender,1,710,81.4
u084303,Lavender,1,380,82.43
u084304,Orchid,2,20,105.42
u084305,Lavender,2,260,66.94
u084306,Orchid,1,820,102.09
u084307,Lavender,1,360,100.3
u084308,Rose,1,90,29.69
u084309,Lotus,2,340,128.84
u084310,Orchid,1,780,92.52
u084311,Rose,2,210,25.21
u084312,Orchid,1,490,25.52
u084313,Lotus,1,820,118.76
u084314,Lotus,2,780,79.81
u084315,Lotus,2,820,56.89
u084316,Orchid,2,360,61.55
u084317,Orchid,2,300,23.62
u084318,Rose,1,560,42.06
u084319,Lotus,1,990,121.51
u084320,Lavender,1,190,25.56
u084321,Tulip,1,190,144.06
u084322,Orchid,1,300,112.56
u084323,Lavender,1,900,130.86
u084324,Lotus,1,590,99.74
u084325,Rose,2,870,83.14
u084326,Orchid,2,470,102.55
u084327,Lotus,1,80,96.07
u084328,Orchid,2,600,135.76
u084329,Lotus,2,590,96.12
u084330,Orchid,2,740,137.56
u084331,Orchid,2,40,138.94
u084332,Lotus,2,680,41.05
u084333,Lavender,2,110,57.67
u084334,Orchid,2,630,111.97
u084335,Lavender,1,400,144.03
u084336,Orchid,2,820,77.07
u084337,Rose,2,250,82.41
u084338,Rose,2,80,85.62
u084339,Lotus,2,970,125.68
u084340,Tulip,2,220,139.11
u084341,Orchid,2,780,84.56
u084342,Orchid,2,310,85.35
u084343,Orchid,2,470,122.51
u084344,Lotus,2,580,143.38
u084345,Orchid,1,260,134.39
u084346,Rose,1,820,30.55
u084347,Lavender,1,510,13.07
u084348,Rose,1,200,62.62
u084349,Orchid,1,620,12.75
u084350,Lotus,1,860,75.63
u084351,Lotus,1,500,128.17
u084352,Orchid,2,230,129.25
u084353,Tulip,2,460,69.7
u084354,Rose,1,220,93.42
u084355,Tulip,1,350,141.09
u084356,Tulip,1,860,14.37
u084357,Lotus,2,620,105.7
u084358,Tulip,2,600,44.51
u084359,Tulip,1,70,89.77
u084360,Lotus,1,800,132.43
u084361,Tulip,2,150,56.75
u084362,Tulip,2,470,144.15
u084363,Lotus,2,250,32.39
u084364,Rose,1,680,90.28
u084365,Lavender,1,20,50.78
u084366,Tulip,1,170,64.61
u084367,Rose,1,250,139.26
u084368,Orchid,2,240,86.21
u084369,Lotus,2,410,33.78
u084370,Lavender,1,640,88.84
u084371,Lotus,2,840,122.13
u084372,Rose,2,660,29.36
u084373,Rose,2,420,37.88
u084374,Lavender,2,430,57.5
u084375,Tulip,2,20,47.19
u084376,Lotus,1,110,83.74
u084377,Rose,2,620,40.67
u084378,Tulip,2,700,75.77
u084379,Tulip,1,170,72.85
u084380,Orchid,2,230,118.08
u084381,Rose,1,380,17.09
u084382,Rose,2,830,81.55
u084383,Rose,1,370,77.5
u084384,Tulip,2,180,143.61
u084385,Rose,2,830,93.57
u084386,Lotus,1,460,124.18
u084387,Lavender,1,740,56.86
u084388,Rose,1,200,123.15
u084389,Orchid,1,230,15.43
u084390,Rose,1,370,145.27
u084391,Rose,1,10,84.98
u084392,Orchid,1,110,99.21
u084393,Orchid,1,440,70.89
u084394,Orchid,1,620,78.0
u084395,Lavender,2,840,38.36
u084396,Lavender,1,240,107.66
u084397,Orchid,2,660,114.6
u084398,Lavender,1,520,32.49
u084399,Orchid,1,980,136.45
u084400,Tulip,2,500,92.42
u084401,Lotus,2,420,35.71
u084402,Tulip,2,880,82.69
u084403,Lavender,1,640,141.51
u084404,Lotus,1,610,75.22
u084405,Rose,2,240,18.88
u084406,Lavender,2,380,141.23
u084407,Lavender,1,360,109.38
u084408,Orchid,1,100,16.79
u084409,Lotus,1,90,48.31
u084410,Lotus,1,20,64.11
u084411,Tulip,1,50,115.96
u084412,Lavender,1,510,30.54
u084413,Lotus,2,440,149.47
u084414,Rose,1,190,113.16
u084415,Tulip,2,690,105.84
u084416,Lotus,2,270,67.17
u084417,Lotus,1,800,32.92
u084418,Tulip,1,740,88.97
u084419,Lavender,2,380,97.37
u084420,Orchid,2,750,80.78
u084421,Rose,1,980,119.9
u084422,Orchid,1,510,34.76
u084423,Orchid,2,470,14.79
u084424,Lotus,1,10,13.64
u084425,Tulip,2,710,125.32
u084426,Orchid,2,590,75.39
u084427,Tulip,1,670,68.87
u084428,Orchid,1,940,73.12
u084429,Rose,1,290,138.98
u084430,Orchid,1,920,105.97
u084431,Tulip,2,60,18.41
u084432,Tulip,1,240,101.78
u084433,Lotus,1,500,145.64
u084434,Lavender,1,170,32.52
u084435,Rose,2,700,137.16
u084436,Rose,2,900,90.17
u084437,Rose,1,10,59.42
u084438,Tulip,1,290,48.35
u084439,Lotus,1,850,51.7
u084440,Lavender,1,520,47.49
u084441,Tulip,1,740,66.4
u084442,Tulip,2,210,47.7
u084443,Orchid,2,690,104.01
u084444,Tulip,2,10,16.25
u084445,Lavender,1,110,73.72
u084446,Lotus,1,950,143.96
u084447,Lavender,1,70,17.81
u084448,Lotus,2,800,34.61
u084449,Tulip,2,620,55.96
u084450,Rose,1,530,66.45
u084451,Lavender,1,830,106.84
u084452,Rose,1,590,24.09
u084453,Rose,2,330,103.18
u084454,Tulip,2,680,122.56
u084455,Rose,1,370,89.94
u084456,Lotus,1,510,43.83
u084457,Rose,1,140,114.2
u084458,Lotus,2,950,41.36
u084459,Lotus,2,820,29.44
u084460,Orchid,2,890,32.46
u084461,Rose,1,700,143.08
u084462,Rose,2,160,87.77
u084463,Orchid,2,790,88.05
u084464,Tulip,2,230,113.31
u084465,Lotus,1,990,130.05
u084466,Orchid,1,900,135.32
u084467,Lavender,1,520,27.05
u084468,Lavender,2,910,130.14
u084469,Lavender,2,560,92.75
u084470,Lavender,1,880,17.32
u084471,Rose,1,810,90.25
u084472,Lavender,2,440,129.34
u084473,Lavender,1,470,44.92
u084474,Tulip,1,440,110.67
u084475,Lavender,2,500,70.4
u084476,Tulip,2,530,50.67
u084477,Rose,2,70,67.19
u084478,Orchid,2,780,51.46
u084479,Rose,2,70,64.75
u084480,Rose,2,600,130.88
u084481,Lotus,2,560,112.88
u084482,Lotus,1,520,101.39
u084483,Orchid,1,170,143.86
u084484,Rose,1,170,98.3
u084485,Tulip,1,660,121.72
u084486,Orchid,2,160,83.06
u084487,Lavender,1,200,18.0
u084488,Tulip,2,40,34.73
u084489,Lotus,1,800,28.35
u084490,Rose,2,400,133.74
u084491,Orchid,1,700,117.81
u084492,Lavender,1,610,32.59
u084493,Lavender,2,260,85.5
u084494,Orchid,2,70,102.94
u084495,Rose,1,650,71.67
u084496,Tulip,1,620,103.89
u084497,Lavender,1,380,23.35
u084498,Lavender,1,190,25.02
u084499,Lotus,2,350,131.41
u084500,Orchid,2,590,11.07
u084501,Lavender,2,660,91.98
u084502,Lavender,1,270,27.12
u084503,Tulip,2,520,56.23
u084504,Rose,2,530,131.74
u084505,Lotus,2,860,30.03
u084506,Orchid,2,550,24.58
u084507,Rose,1,910,135.8
u084508,Lavender,2,550,149.17
u084509,Rose,1,480,93.43
u084510,Rose,2,920,48.2
u084511,Rose,2,540,144.85
u084512,Tulip,2,310,66.63
u084513,Orchid,2,80,96.94
u084514,Rose,2,20,24.27
u084515,Tulip,1,390,40.4
u084516,Orchid,1,780,128.74
u084517,Lavender,2,760,14.62
u084518,Lavender,1,690,62.17
u084519,Lavender,2,930,54.23
u084520,Rose,1,160,84.87
u084521,Tulip,2,150,66.67
u084522,Lavender,1,210,51.77
u084523,Rose,2,280,33.88
u084524,Rose,1,190,74.94
u084525,Lotus,1,250,76.67
u084526,Orchid,1,640,45.94
u084527,Rose,2,660,36.15
u084528,Lavender,1,600,18.31
u084529,Lotus,1,880,142.09
u084530,Tulip,1,70,75.19
u084531,Tulip,1,130,74.84
u084532,Orchid,1,810,108.31
u084533,Lotus,2,960,140.35
u084534,Orchid,1,560,136.85
u084535,Lotus,1,210,41.49
u084536,Rose,1,450,82.24
u084537,Rose,2,500,134.82
u084538,Lotus,1,330,93.66
u084539,Tulip,2,20,127.61
u084540,Tulip,2,180,22.28
u084541,Rose,2,170,130.87
u084542,Lotus,1,590,51.71
u084543,Tulip,2,310,92.21
u084544,Tulip,1,600,101.57
u084545,Rose,2,830,103.46
u084546,Tulip,2,410,121.81
u084547,Rose,1,980,135.36
u084548,Lavender,2,590,131.25
u084549,Rose,2,440,131.92
u084550,Lotus,1,750,113.98
u084551,Orchid,1,630,137.29
u084552,Lavender,1,70,79.92
u084553,Orchid,1,520,105.32
u084554,Tulip,2,420,126.78
u084555,Tulip,1,740,13.44
u084556,Lavender,2,90,103.59
u084557,Tulip,2,780,141.88
u084558,Orchid,2,970,88.42
u084559,Orchid,1,990,13.88
u084560,Lotus,2,340,116.89
u084561,Rose,1,210,52.2
u084562,Orchid,2,220,104.85
u084563,Lotus,1,400,60.46
u084564,Tulip,1,20,140.53
u084565,Orchid,1,480,120.38
u084566,Tulip,2,300,44.49
u084567,Rose,2,700,70.92
u084568,Rose,1,450,30.44
u084569,Lotus,2,950,72.61
u084570,Lotus,2,750,55.32
u084571,Lavender,1,450,18.65
u084572,Tulip,1,810,97.86
u084573,Tulip,2,180,45.7
u084574,Rose,1,360,62.11
u084575,Orchid,2,530,39.63
u084576,Rose,1,640,96.26
u084577,Lotus,2,60,58.98
u084578,Lavender,2,190,126.7
u084579,Lotus,1,480,92.55
u084580,Orchid,2,420,145.56
u084581,Lotus,1,390,25.52
u084582,Lavender,2,810,124.44
u084583,Lavender,1,80,42.85
u084584,Lavender,2,110,116.88
u084585,Rose,1,280,22.47
u084586,Orchid,2,510,103.64
u084587,Lavender,1,450,131.0
u084588,Lavender,2,890,40.77
u084589,Lavender,2,100,28.68
u084590,Orchid,1,560,31.92
u084591,Lotus,1,710,110.68
u084592,Tulip,1,710,114.22
u084593,Tulip,2,750,125.79
u084594,Orchid,1,940,46.43
u084595,Orchid,1,400,131.66
u084596,Lavender,1,740,120.69
u084597,Rose,1,390,109.91
u084598,Tulip,1,810,71.49
u084599,Tulip,2,680,122.67
u084600,Orchid,2,670,15.61
u084601,Tulip,1,890,130.55
u084602,Orchid,2,800,67.51
u084603,Tulip,1,320,76.16
u084604,Orchid,2,80,144.77
u084605,Orchid,1,160,116.95
u084606,Lavender,1,340,88.96
u084607,Orchid,2,780,128.72
u084608,Rose,2,740,93.22
u084609,Rose,2,910,99.94
u084610,Lotus,1,490,120.22
u084611,Rose,2,470,78.8
u084612,Rose,2,160,104.42
u084613,Rose,2,600,108.6
u084614,Orchid,2,830,74.96
u084615,Tulip,1,670,11.28
u084616,Lavender,2,110,32.82
u084617,Tulip,1,160,72.56
u084618,Lotus,2,220,86.66
u084619,Lavender,1,10,39.68
u084620,Lotus,2,660,31.94
u084621,Rose,1,80,34.69
u084622,Lotus,2,110,123.55
u084623,Orchid,1,340,16.64
u084624,Orchid,2,100,20.88
u084625,Rose,2,270,114.38
u084626,Lavender,1,850,79.06
u084627,Rose,1,520,116.85
u084628,Lavender,1,450,136.0
u084629,Rose,2,370,38.72
u084630,Lotus,1,390,145.97
u084631,Rose,2,170,49.21
u084632,Tulip,1,100,116.62
u084633,Orchid,2,510,98.67
u084634,Lavender,1,750,75.79
u084635,Lavender,1,100,24.49
u084636,Orchid,2,320,54.41
u084637,Orchid,1,280,146.62
u084638,Orchid,1,140,41.41
u084639,Rose,1,990,28.68
u084640,Lavender,1,890,46.08
u084641,Lotus,2,610,119.72
u084642,Lotus,1,540,36.04
u084643,Rose,2,620,130.19
u084644,Rose,2,470,120.47
u084645,Lotus,2,930,128.25
u084646,Lotus,1,320,42.34
u084647,Lotus,2,530,109.89
u084648,Tulip,2,70,48.24
u084649,Lotus,2,200,12.82
u084650,Tulip,1,370,23.68
u084651,Rose,2,40,92.53
u084652,Orchid,1,170,30.58
u084653,Lotus,2,160,56.62
u084654,Tulip,1,700,123.59
u084655,Tulip,1,740,51.92
u084656,Rose,2,960,103.21
u084657,Rose,2,770,39.23
u084658,Lotus,2,820,122.04
u084659,Lavender,1,320,44.43
u084660,Lavender,1,190,66.32
u084661,Tulip,1,140,30.2
u084662,Orchid,2,220,58.5
u084663,Orchid,2,270,50.0
u084664,Lavender,1,190,17.65
u084665,Lotus,2,170,52.19
u084666,Orchid,1,380,62.1
u084667,Rose,1,800,137.73
u084668,Tulip,1,870,122.58
u084669,Rose,2,50,112.66
u084670,Rose,1,310,86.52
u084671,Rose,1,820,114.77
u084672,Lavender,2,660,94.16
u084673,Orchid,1,840,59.67
u084674,Tulip,1,820,24.48
u084675,Orchid,2,900,32.87
u084676,Tulip,2,370,117.56
u084677,Rose,2,500,88.41
u084678,Lavender,2,880,22.77
u084679,Orchid,1,80,69.01
u084680,Orchid,1,1000,27.0
u084681,Lotus,1,860,116.96
u084682,Orchid,1,30,121.06
u084683,Rose,1,400,36.97
u084684,Orchid,2,40,144.27
u084685,Lotus,1,170,14.92
u084686,Orchid,2,440,59.56
u084687,Lotus,1,650,139.57
u084688,Lotus,1,390,91.9
u084689,Rose,1,350,65.51
u084690,Orchid,2,330,94.36
u084691,Lotus,2,880,81.15
u084692,Rose,1,230,90.12
u084693,Orchid,2,810,36.77
